"respondent_id","district","poll_id","w_lv","w_rv","birthright_citizenship","check_or_support"
46607,"wa08","wa08-1",0.7333,0.421,NA,NA
46608,"wa08","wa08-1",1.0777,0.7045,NA,NA
46609,"wa08","wa08-1",1.109,0.7633,NA,NA
46610,"wa08","wa08-1",1.3845,1.3759,NA,NA
46611,"wa08","wa08-1",1.1777,0.8684,NA,NA
46612,"wa08","wa08-1",0.7537,0.3474,NA,NA
46613,"wa08","wa08-1",0.8511,0.5465,NA,NA
46614,"wa08","wa08-1",0.915,0.6582,NA,NA
46615,"wa08","wa08-1",0.9842,0.9337,NA,NA
46616,"wa08","wa08-1",0.8064,0.3678,NA,NA
46617,"wa08","wa08-1",0.617,0.3206,NA,NA
46618,"wa08","wa08-1",0.7718,0.3657,NA,NA
46619,"wa08","wa08-1",0.8064,0.3638,NA,NA
46620,"wa08","wa08-1",0.7537,0.3477,NA,NA
46621,"wa08","wa08-1",1.1632,1.0657,NA,NA
46622,"wa08","wa08-1",0.9401,0.4522,NA,NA
46623,"wa08","wa08-1",1.1211,6.7733,NA,NA
46624,"wa08","wa08-1",0.9136,0.4387,NA,NA
46625,"wa08","wa08-1",0.9421,0.6906,NA,NA
46626,"wa08","wa08-1",1.1949,1.0457,NA,NA
46627,"wa08","wa08-1",1.0113,0.6027,NA,NA
46628,"wa08","wa08-1",0.5063,0.2647,NA,NA
46629,"wa08","wa08-1",0.7388,0.3549,NA,NA
46630,"wa08","wa08-1",0.6645,0.3253,NA,NA
46631,"wa08","wa08-1",0.9421,0.7532,NA,NA
46632,"wa08","wa08-1",1.0427,0.5672,NA,NA
46633,"wa08","wa08-1",1.9219,2.3611,NA,NA
46634,"wa08","wa08-1",1.0295,0.7342,NA,NA
46635,"wa08","wa08-1",0.9745,0.5366,NA,NA
46636,"wa08","wa08-1",0.8789,1.5857,NA,NA
46637,"wa08","wa08-1",0.8422,0.4436,NA,NA
46638,"wa08","wa08-1",1.1868,1.5056,NA,NA
46639,"wa08","wa08-1",1.6335,1.5514,NA,NA
46640,"wa08","wa08-1",0.6079,0.6388,NA,NA
46641,"wa08","wa08-1",1.3682,1.133,NA,NA
46642,"wa08","wa08-1",1.1248,5.863,NA,NA
46643,"wa08","wa08-1",0.8359,0.3648,NA,NA
46644,"wa08","wa08-1",0.6645,0.3731,NA,NA
46645,"wa08","wa08-1",1.4104,1.2798,NA,NA
46646,"wa08","wa08-1",1.1949,0.9979,NA,NA
46647,"wa08","wa08-1",1.1949,1.1479,NA,NA
46648,"wa08","wa08-1",0.8662,2.161,NA,NA
46649,"wa08","wa08-1",0.617,0.3559,NA,NA
46650,"wa08","wa08-1",0.711,0.349,NA,NA
46651,"wa08","wa08-1",0.529,0.2927,NA,NA
46652,"wa08","wa08-1",1.1173,0.6124,NA,NA
46653,"wa08","wa08-1",1.1738,0.9098,NA,NA
46654,"wa08","wa08-1",1.0059,0.5775,NA,NA
46655,"wa08","wa08-1",0.6532,1.4667,NA,NA
46656,"wa08","wa08-1",0.6925,0.7437,NA,NA
46657,"wa08","wa08-1",0.7813,0.3956,NA,NA
46658,"wa08","wa08-1",0.686,0.352,NA,NA
46659,"wa08","wa08-1",0.6516,0.4127,NA,NA
46660,"wa08","wa08-1",0.7594,0.3755,NA,NA
46661,"wa08","wa08-1",0.9301,0.7094,NA,NA
46662,"wa08","wa08-1",1.6067,1.3114,NA,NA
46663,"wa08","wa08-1",1.1181,3.0355,NA,NA
46664,"wa08","wa08-1",0.8578,0.6811,NA,NA
46665,"wa08","wa08-1",0.9591,0.4968,NA,NA
46666,"wa08","wa08-1",1.0059,0.4888,NA,NA
46667,"wa08","wa08-1",0.6287,0.375,NA,NA
46668,"wa08","wa08-1",1.1617,0.6052,NA,NA
46669,"wa08","wa08-1",2.2954,2.5082,NA,NA
46670,"wa08","wa08-1",1.1943,3.5389,NA,NA
46671,"wa08","wa08-1",0.8957,0.5229,NA,NA
46672,"wa08","wa08-1",1.1997,2.9547,NA,NA
46673,"wa08","wa08-1",0.7718,0.4531,NA,NA
46674,"wa08","wa08-1",1.0776,0.5735,NA,NA
46675,"wa08","wa08-1",1.3074,1.5311,NA,NA
46676,"wa08","wa08-1",0.8662,1.6874,NA,NA
46677,"wa08","wa08-1",0.9656,0.4652,NA,NA
46678,"wa08","wa08-1",1.2467,0.8362,NA,NA
46679,"wa08","wa08-1",1.4927,1.7121,NA,NA
46680,"wa08","wa08-1",0.8855,1.3223,NA,NA
46681,"wa08","wa08-1",1.374,6.0741,NA,NA
46682,"wa08","wa08-1",0.5952,0.3178,NA,NA
46683,"wa08","wa08-1",0.8957,0.4458,NA,NA
46684,"wa08","wa08-1",0.9374,0.5784,NA,NA
46685,"wa08","wa08-1",0.9025,0.4129,NA,NA
46686,"wa08","wa08-1",0.6357,0.6654,NA,NA
46687,"wa08","wa08-1",2.0897,1.9289,NA,NA
46688,"wa08","wa08-1",0.9644,0.8517,NA,NA
46689,"wa08","wa08-1",0.9466,1.5767,NA,NA
46690,"wa08","wa08-1",0.6411,0.279,NA,NA
46691,"wa08","wa08-1",0.7446,0.4255,NA,NA
46692,"wa08","wa08-1",1.3667,1.2404,NA,NA
46693,"wa08","wa08-1",1.0855,0.5224,NA,NA
46694,"wa08","wa08-1",1.5298,1.5828,NA,NA
46695,"wa08","wa08-1",0.8064,0.425,NA,NA
46696,"wa08","wa08-1",0.9656,0.5174,NA,NA
46697,"wa08","wa08-1",0.8662,2.888,NA,NA
46698,"wa08","wa08-1",0.9354,0.4192,NA,NA
46699,"wa08","wa08-1",0.7813,0.4007,NA,NA
46700,"wa08","wa08-1",0.7537,0.3523,NA,NA
46701,"wa08","wa08-1",0.9182,1.8118,NA,NA
46702,"wa08","wa08-1",0.7813,0.4246,NA,NA
46703,"wa08","wa08-1",0.6017,0.2913,NA,NA
46704,"wa08","wa08-1",0.7813,0.4023,NA,NA
46705,"wa08","wa08-1",0.8372,0.7215,NA,NA
46706,"wa08","wa08-1",0.7718,0.4331,NA,NA
46707,"wa08","wa08-1",1.0253,0.9656,NA,NA
46708,"wa08","wa08-1",0.9285,0.5231,NA,NA
46709,"wa08","wa08-1",1.4728,1.1473,NA,NA
46710,"wa08","wa08-1",0.7594,0.3688,NA,NA
46711,"wa08","wa08-1",1.0857,0.8747,NA,NA
46712,"wa08","wa08-1",0.7619,0.4279,NA,NA
46713,"wa08","wa08-1",1.1248,2.0859,NA,NA
46714,"wa08","wa08-1",0.8906,0.6816,NA,NA
46715,"wa08","wa08-1",0.9656,0.4424,NA,NA
46716,"wa08","wa08-1",0.9656,0.5191,NA,NA
46717,"wa08","wa08-1",0.5307,0.4245,NA,NA
46718,"wa08","wa08-1",0.9225,1.0532,NA,NA
46719,"wa08","wa08-1",0.9068,0.5343,NA,NA
46720,"wa08","wa08-1",0.9367,2.9933,NA,NA
46721,"wa08","wa08-1",1.1248,1.9252,NA,NA
46722,"wa08","wa08-1",0.8276,0.4016,NA,NA
46723,"wa08","wa08-1",1.3131,2.1842,NA,NA
46724,"wa08","wa08-1",0.7537,0.4169,NA,NA
46725,"wa08","wa08-1",1.2465,0.6434,NA,NA
46726,"wa08","wa08-1",1.2559,1.0415,NA,NA
46727,"wa08","wa08-1",1.1868,0.961,NA,NA
46728,"wa08","wa08-1",0.711,0.2997,NA,NA
46729,"wa08","wa08-1",0.7619,0.4273,NA,NA
46730,"wa08","wa08-1",1.7642,1.59,NA,NA
46731,"wa08","wa08-1",0.9245,0.6474,NA,NA
46732,"wa08","wa08-1",0.8842,0.4832,NA,NA
46733,"wa08","wa08-1",0.6265,0.2798,NA,NA
46734,"wa08","wa08-1",0.8064,0.4293,NA,NA
46735,"wa08","wa08-1",0.9888,0.8622,NA,NA
46736,"wa08","wa08-1",1.1943,3.3633,NA,NA
46737,"wa08","wa08-1",0.7871,0.3707,NA,NA
46738,"wa08","wa08-1",0.6411,0.2778,NA,NA
46739,"wa08","wa08-1",0.6446,0.3628,NA,NA
46740,"wa08","wa08-1",0.9268,1.6333,NA,NA
46741,"wa08","wa08-1",0.7391,0.4571,NA,NA
46742,"wa08","wa08-1",0.8727,1.7689,NA,NA
46743,"wa08","wa08-1",1.165,1.0846,NA,NA
46744,"wa08","wa08-1",0.7871,0.3159,NA,NA
46745,"wa08","wa08-1",0.6237,0.2948,NA,NA
46746,"wa08","wa08-1",0.9285,0.5233,NA,NA
46747,"wa08","wa08-1",0.6017,0.2904,NA,NA
46748,"wa08","wa08-1",0.9702,0.5467,NA,NA
46749,"wa08","wa08-1",0.9685,0.9132,NA,NA
46750,"wa08","wa08-1",0.9957,0.5091,NA,NA
46751,"wa08","wa08-1",0.7215,0.4341,NA,NA
46752,"wa08","wa08-1",1.012,0.5979,NA,NA
46753,"wa08","wa08-1",0.7987,0.5318,NA,NA
46754,"wa08","wa08-1",0.6892,0.6434,NA,NA
46755,"wa08","wa08-1",0.9285,0.5667,NA,NA
46756,"wa08","wa08-1",0.711,0.3003,NA,NA
46757,"wa08","wa08-1",0.7672,0.3856,NA,NA
46758,"wa08","wa08-1",1.326,1.087,NA,NA
46759,"wa08","wa08-1",0.8957,0.5374,NA,NA
46760,"wa08","wa08-1",1.5997,1.1354,NA,NA
46761,"wa08","wa08-1",0.9355,0.5023,NA,NA
46762,"wa08","wa08-1",1.5487,6.7507,NA,NA
46763,"wa08","wa08-1",1.6266,1.0115,NA,NA
46764,"wa08","wa08-1",1.1738,0.8364,NA,NA
46765,"wa08","wa08-1",0.8957,0.4461,NA,NA
46766,"wa08","wa08-1",1.2152,1.2189,NA,NA
46767,"wa08","wa08-1",0.7699,0.4624,NA,NA
46768,"wa08","wa08-1",1.0147,0.8168,NA,NA
46769,"wa08","wa08-1",1.2056,0.9129,NA,NA
46770,"wa08","wa08-1",0.6841,0.9006,NA,NA
46771,"wa08","wa08-1",0.5063,0.259,NA,NA
46772,"wa08","wa08-1",1.0113,0.7716,NA,NA
46773,"wa08","wa08-1",0.8125,0.3395,NA,NA
46774,"wa08","wa08-1",1.1777,1.0342,NA,NA
46775,"wa08","wa08-1",1.0777,0.662,NA,NA
46776,"wa08","wa08-1",1.6068,2.2374,NA,NA
46777,"wa08","wa08-1",1.4066,1.4345,NA,NA
46778,"wa08","wa08-1",1.4243,2.4452,NA,NA
46779,"wa08","wa08-1",0.6859,0.3335,NA,NA
46780,"wa08","wa08-1",0.617,0.2709,NA,NA
46781,"wa08","wa08-1",1.5153,1.2201,NA,NA
46782,"wa08","wa08-1",0.7074,0.3528,NA,NA
46783,"wa08","wa08-1",0.6516,0.3316,NA,NA
46784,"wa08","wa08-1",0.6017,0.2903,NA,NA
46785,"wa08","wa08-1",1.1776,0.9195,NA,NA
46786,"wa08","wa08-1",1.4937,1.0954,NA,NA
46787,"wa08","wa08-1",2.0897,1.955,NA,NA
46788,"wa08","wa08-1",1.2774,1.3222,NA,NA
46789,"wa08","wa08-1",1.286,0.9922,NA,NA
46790,"wa08","wa08-1",1.1907,2.3982,NA,NA
46791,"wa08","wa08-1",1.0088,0.9795,NA,NA
46792,"wa08","wa08-1",0.8727,1.359,NA,NA
46793,"wa08","wa08-1",0.7391,0.4733,NA,NA
46794,"wa08","wa08-1",0.7812,0.3412,NA,NA
46795,"wa08","wa08-1",0.6411,0.3248,NA,NA
46796,"wa08","wa08-1",1.4366,5.7721,NA,NA
46797,"wa08","wa08-1",1.6188,1.3232,NA,NA
46798,"wa08","wa08-1",1.082,0.6445,NA,NA
46799,"wa08","wa08-1",0.6237,0.2894,NA,NA
46800,"wa08","wa08-1",0.7537,0.3384,NA,NA
46801,"wa08","wa08-1",1.153,0.6477,NA,NA
46802,"wa08","wa08-1",0.6092,0.3822,NA,NA
46803,"wa08","wa08-1",0.6645,0.3466,NA,NA
46804,"wa08","wa08-1",0.6265,0.2796,NA,NA
46805,"wa08","wa08-1",0.8789,2.6085,NA,NA
46806,"wa08","wa08-1",0.8575,0.4448,NA,NA
46807,"wa08","wa08-1",1.186,1.269,NA,NA
46808,"wa08","wa08-1",0.9687,0.6328,NA,NA
46809,"wa08","wa08-1",0.7074,0.3595,NA,NA
46810,"wa08","wa08-1",1.1907,1.5424,NA,NA
46811,"wa08","wa08-1",0.7332,0.3585,NA,NA
46812,"wa08","wa08-1",1.5759,1.4642,NA,NA
46813,"wa08","wa08-1",0.7441,0.3547,NA,NA
46814,"wa08","wa08-1",1.1777,0.8767,NA,NA
46815,"wa08","wa08-1",0.7871,0.3684,NA,NA
46816,"wa08","wa08-1",0.9716,0.5978,NA,NA
46817,"wa08","wa08-1",0.5952,0.3157,NA,NA
46818,"wa08","wa08-1",1.1986,0.6483,NA,NA
46819,"wa08","wa08-1",0.529,0.2903,NA,NA
46820,"wa08","wa08-1",0.8957,0.5257,NA,NA
46821,"wa08","wa08-1",0.7897,0.3644,NA,NA
46822,"wa08","wa08-1",1.6504,1.9365,NA,NA
46823,"wa08","wa08-1",1.0146,0.457,NA,NA
46824,"wa08","wa08-1",1.6189,1.5615,NA,NA
46825,"wa08","wa08-1",0.9355,0.5246,NA,NA
46826,"wa08","wa08-1",0.9165,0.4239,NA,NA
46827,"wa08","wa08-1",1.0724,4.1522,NA,NA
46828,"wa08","wa08-1",0.9934,0.5865,NA,NA
46829,"wa08","wa08-1",0.8842,0.5001,NA,NA
46830,"wa08","wa08-1",0.5307,0.4234,NA,NA
46831,"wa08","wa08-1",1.1651,1.1521,NA,NA
46832,"wa08","wa08-1",0.6017,0.3442,NA,NA
46833,"wa08","wa08-1",0.7537,0.3968,NA,NA
46834,"wa08","wa08-1",1.26,0.6058,NA,NA
46835,"wa08","wa08-1",1.2859,0.8483,NA,NA
46836,"wa08","wa08-1",0.8359,0.3719,NA,NA
46837,"wa08","wa08-1",0.617,0.2822,NA,NA
46838,"wa08","wa08-1",1.5759,1.4795,NA,NA
46839,"wa08","wa08-1",0.6984,0.3773,NA,NA
46840,"wa08","wa08-1",1.069,0.737,NA,NA
46841,"wa08","wa08-1",0.6909,0.3966,NA,NA
46842,"wa08","wa08-1",0.9354,0.45,NA,NA
46843,"wa08","wa08-1",0.7848,1.2727,NA,NA
46844,"wa08","wa08-1",1.7642,1.4809,NA,NA
46845,"wa08","wa08-1",0.9354,0.4466,NA,NA
46846,"wa08","wa08-1",1.4451,9.5306,NA,NA
46847,"wa08","wa08-1",1.0872,0.4935,NA,NA
46848,"wa08","wa08-1",1.7092,1.7437,NA,NA
46849,"wa08","wa08-1",1.2393,1.0216,NA,NA
46850,"wa08","wa08-1",1.0821,0.8031,NA,NA
46851,"wa08","wa08-1",1.0739,0.7971,NA,NA
46852,"wa08","wa08-1",0.9942,0.8413,NA,NA
46853,"wa08","wa08-1",0.7852,0.443,NA,NA
46854,"wa08","wa08-1",1.2846,1.0187,NA,NA
46855,"wa08","wa08-1",0.8957,0.4462,NA,NA
46856,"wa08","wa08-1",0.773,0.3667,NA,NA
46857,"wa08","wa08-1",1.7142,1.9003,NA,NA
46858,"wa08","wa08-1",1.2506,0.7867,NA,NA
46859,"wa08","wa08-1",0.7388,0.3323,NA,NA
46860,"wa08","wa08-1",0.7332,0.3609,NA,NA
46861,"wa08","wa08-1",0.8578,0.7702,NA,NA
46862,"wa08","wa08-1",0.8957,0.4711,NA,NA
46863,"wa08","wa08-1",0.7368,0.8353,NA,NA
46864,"wa08","wa08-1",0.8957,0.4445,NA,NA
46865,"wa08","wa08-1",0.6411,0.3279,NA,NA
46866,"wa08","wa08-1",1.9157,3.7314,NA,NA
46867,"wa08","wa08-1",1.374,1.999,NA,NA
46868,"wa08","wa08-1",1.1447,0.6516,NA,NA
46869,"wa08","wa08-1",0.9308,1.235,NA,NA
46870,"wa08","wa08-1",0.9355,0.4872,NA,NA
46871,"wa08","wa08-1",0.7852,0.395,NA,NA
46872,"wa08","wa08-1",0.9934,0.5741,NA,NA
46873,"wa08","wa08-1",0.9268,1.1442,NA,NA
46874,"wa08","wa08-1",0.6892,0.5753,NA,NA
46875,"wa08","wa08-1",0.8789,1.9149,NA,NA
46876,"wa08","wa08-1",0.6265,0.2792,NA,NA
46877,"wa08","wa08-1",1.0009,0.5188,NA,NA
46878,"wa08","wa08-1",0.6841,0.7609,NA,NA
46879,"wa08","wa08-1",0.7074,0.4211,NA,NA
46880,"wa08","wa08-1",0.7538,0.4023,NA,NA
46881,"wa08","wa08-1",0.8662,1.0322,NA,NA
46882,"wa08","wa08-1",0.8359,0.4627,NA,NA
46883,"wa08","wa08-1",0.8789,1.8549,NA,NA
46884,"wa08","wa08-1",1.6067,1.7211,NA,NA
46885,"wa08","wa08-1",1.4728,1.1461,NA,NA
46886,"wa08","wa08-1",0.6265,0.2771,NA,NA
46887,"wa08","wa08-1",0.7161,0.6245,NA,NA
46888,"wa08","wa08-1",1.2506,0.9484,NA,NA
46889,"wa08","wa08-1",1.1939,0.7784,NA,NA
46890,"wa08","wa08-1",0.9942,0.7183,NA,NA
46891,"wa08","wa08-1",1.2152,1.2818,NA,NA
46892,"wa08","wa08-1",0.9165,0.4209,NA,NA
46893,"wa08","wa08-1",0.781,1.7239,NA,NA
46894,"wa08","wa08-1",1.3778,2.3594,NA,NA
46895,"wa08","wa08-1",0.6775,0.2843,NA,NA
46896,"wa08","wa08-1",0.7368,0.7375,NA,NA
46897,"wa08","wa08-1",0.8866,0.6478,NA,NA
46898,"wa08","wa08-1",0.7391,0.4622,NA,NA
46899,"wa08","wa08-1",0.8125,0.3382,NA,NA
46900,"wa08","wa08-1",1.6067,1.9864,NA,NA
46901,"wa08","wa08-1",0.8125,0.3371,NA,NA
46902,"wa08","wa08-1",0.7594,0.3196,NA,NA
46903,"wa08","wa08-1",1.0113,0.6038,NA,NA
46904,"wa08","wa08-1",1.007,0.5646,NA,NA
46905,"wa08","wa08-1",0.7871,0.3152,NA,NA
46906,"wa08","wa08-1",1.0145,0.924,NA,NA
46907,"wa08","wa08-1",1.0978,1.4456,NA,NA
46908,"wa08","wa08-1",0.6091,0.4231,NA,NA
46909,"wa08","wa08-1",0.617,0.3319,NA,NA
46910,"wa08","wa08-1",0.7619,0.3645,NA,NA
46911,"wa08","wa08-1",0.927,0.9227,NA,NA
46912,"wa08","wa08-1",0.5483,0.3307,NA,NA
46913,"wa08","wa08-1",0.9147,0.5535,NA,NA
46914,"wa08","wa08-1",0.6645,0.3288,NA,NA
46915,"wa08","wa08-1",1.2502,0.9803,NA,NA
46916,"wa08","wa08-1",1.082,0.642,NA,NA
46917,"wa08","wa08-1",0.9613,0.885,NA,NA
46918,"wa08","wa08-1",1.26,0.8304,NA,NA
46919,"wa08","wa08-1",0.7215,0.367,NA,NA
46920,"wa08","wa08-1",0.8227,0.3998,NA,NA
46921,"wa08","wa08-1",0.711,0.297,NA,NA
46922,"wa08","wa08-1",0.7333,0.4154,NA,NA
46923,"wa08","wa08-1",1.1248,1.8122,NA,NA
46924,"wa08","wa08-1",1.1129,1.821,NA,NA
46925,"wa08","wa08-1",0.7388,0.3302,NA,NA
46926,"wa08","wa08-1",1.588,1.4035,NA,NA
46927,"wa08","wa08-1",0.7368,0.7432,NA,NA
46928,"wa08","wa08-1",0.8662,1.6625,NA,NA
46929,"wa08","wa08-1",0.9916,0.7228,NA,NA
46930,"wa08","wa08-1",1.136,0.8687,NA,NA
46931,"wa08","wa08-1",0.8855,1.8977,NA,NA
46932,"wa08","wa08-1",0.943,0.4439,NA,NA
46933,"wa08","wa08-1",0.6237,0.2918,NA,NA
46934,"wa08","wa08-1",0.7594,0.324,NA,NA
46935,"wa08","wa08-1",1.1907,1.5679,NA,NA
46936,"wa08","wa08-1",1.2846,1.0322,NA,NA
46937,"wa08","wa08-1",0.6892,0.7157,NA,NA
46938,"wa08","wa08-1",0.766,0.3966,NA,NA
46939,"wa08","wa08-1",0.9331,0.615,NA,NA
46940,"wa08","wa08-1",1.6068,1.769,NA,NA
46941,"wa08","wa08-1",1.1129,2.0838,NA,NA
46942,"wa08","wa08-1",0.7713,0.4525,NA,NA
46943,"wa08","wa08-1",0.9656,0.5204,NA,NA
46944,"wa08","wa08-1",1.2056,1.0267,NA,NA
46945,"wa08","wa08-1",1.3994,2.0655,NA,NA
46946,"wa08","wa08-1",1.1474,2.9926,NA,NA
46947,"wa08","wa08-1",1.0009,0.5195,NA,NA
46948,"wa08","wa08-1",0.711,0.3477,NA,NA
46949,"wa08","wa08-1",0.8103,1.0879,NA,NA
46950,"wa08","wa08-1",0.8963,0.6241,NA,NA
46951,"wa08","wa08-1",0.8469,0.9857,NA,NA
46952,"wa08","wa08-1",0.7594,0.3695,NA,NA
46953,"wa08","wa08-1",0.8511,0.7148,NA,NA
46954,"wa08","wa08-1",1.6188,1.3649,NA,NA
46955,"wa08","wa08-1",0.5952,0.3166,NA,NA
46956,"wa08","wa08-1",1.3778,2.499,NA,NA
46957,"wa08","wa08-1",0.6307,0.6693,NA,NA
46958,"wa08","wa08-1",0.8727,2.5616,NA,NA
46959,"wa08","wa08-1",0.9285,0.5224,NA,NA
46960,"wa08","wa08-1",0.7476,1.4655,NA,NA
46961,"wa08","wa08-1",0.8803,0.5337,NA,NA
46962,"wa08","wa08-1",0.7388,0.3314,NA,NA
46963,"wa08","wa08-1",0.9182,1.7552,NA,NA
46964,"wa08","wa08-1",1.2506,1.1061,NA,NA
46965,"wa08","wa08-1",1.1907,1.9987,NA,NA
46966,"wa08","wa08-1",1.3843,1.0268,NA,NA
46967,"wa08","wa08-1",0.845,0.4601,NA,NA
46968,"wa08","wa08-1",0.9352,0.8701,NA,NA
46969,"wa08","wa08-1",0.9354,0.4551,NA,NA
46970,"wa08","wa08-1",0.9136,0.5194,NA,NA
46971,"wa08","wa08-1",1.4926,1.8115,NA,NA
46972,"wa08","wa08-1",1.0857,0.5146,NA,NA
46973,"wa08","wa08-1",0.6645,0.3299,NA,NA
46974,"wa08","wa08-1",0.8662,0.9442,NA,NA
46975,"wa08","wa08-1",1.1688,0.6998,NA,NA
46976,"wa08","wa08-1",1.2018,0.7961,NA,NA
46977,"wa08","wa08-1",0.845,0.4259,NA,NA
46978,"wa08","wa08-1",1.395,1.1755,NA,NA
46979,"wa08","wa08-1",0.9934,0.506,NA,NA
46980,"wa08","wa08-1",0.8727,2.2945,NA,NA
46981,"wa08","wa08-1",0.9934,0.6026,NA,NA
46982,"wa08","wa08-1",1.0009,0.4625,NA,NA
46983,"wa08","wa08-1",1.6189,1.8845,NA,NA
46984,"wa08","wa08-1",0.9808,0.597,NA,NA
46985,"wa08","wa08-1",1.222,2.7905,NA,NA
46986,"wa08","wa08-1",1.1212,2.2011,NA,NA
46987,"wa08","wa08-1",0.845,0.3917,NA,NA
46988,"wa08","wa08-1",0.5819,0.7107,NA,NA
46989,"wa08","wa08-1",1.2774,1.3499,NA,NA
46990,"wa08","wa08-1",0.9942,0.7818,NA,NA
46991,"wa08","wa08-1",1.1775,1.3115,NA,NA
46992,"wa08","wa08-1",0.7871,0.3484,NA,NA
46993,"wa08","wa08-1",1.4366,3.6091,NA,NA
46994,"wa08","wa08-1",1.0009,0.4674,NA,NA
46995,"wa08","wa08-3",0.7558,0.4793,NA,NA
46996,"wa08","wa08-3",0.6368,0.3642,NA,NA
46997,"wa08","wa08-3",0.5999,0.2664,NA,NA
46998,"wa08","wa08-3",0.7174,0.3716,NA,NA
46999,"wa08","wa08-3",1.044,2.7176,NA,NA
47000,"wa08","wa08-3",0.8644,0.6182,NA,NA
47001,"wa08","wa08-3",0.9396,1.1969,NA,NA
47002,"wa08","wa08-3",2.1326,2.5842,NA,NA
47003,"wa08","wa08-3",0.8443,0.3058,NA,NA
47004,"wa08","wa08-3",0.5664,0.4127,NA,NA
47005,"wa08","wa08-3",1.2477,0.6004,NA,NA
47006,"wa08","wa08-3",0.6789,0.4987,NA,NA
47007,"wa08","wa08-3",1.1325,0.7083,NA,NA
47008,"wa08","wa08-3",2.248,1.9306,NA,NA
47009,"wa08","wa08-3",0.83,0.442,NA,NA
47010,"wa08","wa08-3",0.9429,0.6176,NA,NA
47011,"wa08","wa08-3",1.7195,1.7087,NA,NA
47012,"wa08","wa08-3",1.1876,1.7752,NA,NA
47013,"wa08","wa08-3",1.7314,1.4338,NA,NA
47014,"wa08","wa08-3",0.9515,0.637,NA,NA
47015,"wa08","wa08-3",0.8884,0.5405,NA,NA
47016,"wa08","wa08-3",1.1692,0.7063,NA,NA
47017,"wa08","wa08-3",1.3232,1.3311,NA,NA
47018,"wa08","wa08-3",0.7558,0.4332,NA,NA
47019,"wa08","wa08-3",0.6827,0.4432,NA,NA
47020,"wa08","wa08-3",0.9448,0.517,NA,NA
47021,"wa08","wa08-3",0.8237,0.5203,NA,NA
47022,"wa08","wa08-3",0.7309,0.564,NA,NA
47023,"wa08","wa08-3",1.2075,1.1389,NA,NA
47024,"wa08","wa08-3",1.2495,1.2404,NA,NA
47025,"wa08","wa08-3",1.2565,2.0791,NA,NA
47026,"wa08","wa08-3",0.7223,0.4937,NA,NA
47027,"wa08","wa08-3",0.8884,0.5405,NA,NA
47028,"wa08","wa08-3",1.1545,0.6897,NA,NA
47029,"wa08","wa08-3",0.8739,0.5041,NA,NA
47030,"wa08","wa08-3",1.2269,1.2344,NA,NA
47031,"wa08","wa08-3",0.4642,0.1793,NA,NA
47032,"wa08","wa08-3",0.5504,0.2245,NA,NA
47033,"wa08","wa08-3",0.8098,2.9179,NA,NA
47034,"wa08","wa08-3",1.7195,1.6535,NA,NA
47035,"wa08","wa08-3",0.823,0.5534,NA,NA
47036,"wa08","wa08-3",1.1534,0.7228,NA,NA
47037,"wa08","wa08-3",0.5719,0.6161,NA,NA
47038,"wa08","wa08-3",0.6404,0.4786,NA,NA
47039,"wa08","wa08-3",0.6795,0.459,NA,NA
47040,"wa08","wa08-3",1.8484,7.4869,NA,NA
47041,"wa08","wa08-3",0.8132,0.4153,NA,NA
47042,"wa08","wa08-3",0.6097,0.7516,NA,NA
47043,"wa08","wa08-3",1.1631,1.9435,NA,NA
47044,"wa08","wa08-3",1.097,1.1828,NA,NA
47045,"wa08","wa08-3",0.8896,1.3025,NA,NA
47046,"wa08","wa08-3",0.6973,1.0622,NA,NA
47047,"wa08","wa08-3",0.6609,0.3541,NA,NA
47048,"wa08","wa08-3",0.8562,0.5292,NA,NA
47049,"wa08","wa08-3",1.0593,0.5872,NA,NA
47050,"wa08","wa08-3",0.9555,0.5798,NA,NA
47051,"wa08","wa08-3",0.7954,0.5342,NA,NA
47052,"wa08","wa08-3",1.0203,0.6155,NA,NA
47053,"wa08","wa08-3",0.9689,0.632,NA,NA
47054,"wa08","wa08-3",0.6932,0.5117,NA,NA
47055,"wa08","wa08-3",1.2565,1.8592,NA,NA
47056,"wa08","wa08-3",1.541,2.9754,NA,NA
47057,"wa08","wa08-3",0.7663,0.437,NA,NA
47058,"wa08","wa08-3",1.0695,0.6995,NA,NA
47059,"wa08","wa08-3",1.1607,3.4832,NA,NA
47060,"wa08","wa08-3",0.5763,1.3957,NA,NA
47061,"wa08","wa08-3",0.9586,1.1926,NA,NA
47062,"wa08","wa08-3",0.6827,0.4088,NA,NA
47063,"wa08","wa08-3",0.6264,0.4017,NA,NA
47064,"wa08","wa08-3",0.8896,1.596,NA,NA
47065,"wa08","wa08-3",1.2536,1.1799,NA,NA
47066,"wa08","wa08-3",0.823,0.5508,NA,NA
47067,"wa08","wa08-3",0.9736,0.6786,NA,NA
47068,"wa08","wa08-3",0.552,0.2338,NA,NA
47069,"wa08","wa08-3",1.274,0.7101,NA,NA
47070,"wa08","wa08-3",0.8823,0.6132,NA,NA
47071,"wa08","wa08-3",0.604,0.3163,NA,NA
47072,"wa08","wa08-3",0.6743,0.2891,NA,NA
47073,"wa08","wa08-3",0.8823,0.6503,NA,NA
47074,"wa08","wa08-3",1.1226,0.5318,NA,NA
